,location,total_sqft,bath,price,bhk
5739,other,1200.0,2.0,62.0,2
5740,other,4800.0,4.0,235.0,4
5741,other,1200.0,2.0,74.0,2
5742,other,2000.0,4.0,99.0,4
5743,other,1753.0,3.0,120.0,3
5744,other,1000.0,2.0,53.0,2
5745,other,1115.0,2.0,40.0,2
5746,other,700.0,1.0,41.0,1
5747,other,1595.0,3.0,115.0,3
5748,other,1353.0,2.0,110.0,2
5749,other,1200.0,2.0,85.0,1
5750,other,1028.0,2.0,45.5,2
5751,other,1600.0,2.0,50.0,3
5752,other,1800.0,1.0,80.0,2
5753,other,1056.0,2.0,80.0,2
5754,other,1080.0,2.0,50.0,2
5755,other,1160.0,2.0,55.0,2
5756,other,1544.0,3.0,120.0,3
5757,other,1200.0,2.0,65.0,2
5758,other,540.0,1.0,36.0,1
5759,other,1578.0,3.0,180.0,3
5760,other,1180.0,2.0,42.0,2
5761,other,1600.0,2.0,115.0,2
5762,other,1260.0,2.0,45.0,2
5763,other,1630.0,3.0,85.0,3
5764,other,834.0,1.0,60.0,1
5765,other,3000.0,5.0,260.0,4
5766,other,3600.0,4.0,160.0,6
5767,other,1160.0,2.0,52.2,2
5768,other,1641.0,3.0,66.0,3
5769,other,1630.0,2.0,200.0,2
5770,other,2072.0,3.0,108.0,3
5771,other,4046.0,4.0,445.0,4
5772,other,1355.0,2.0,115.0,2
5773,other,600.0,1.0,50.0,1
5774,other,1875.0,3.0,165.0,3
5775,other,2300.0,3.0,120.0,3
5776,other,1240.0,2.0,60.0,2
5777,other,1750.0,3.0,120.0,3
5778,other,1230.0,2.0,43.48,2
5779,other,1045.0,2.0,45.0,2
5780,other,1570.0,3.0,62.0,3
5781,other,1855.0,3.0,225.0,3
5782,other,1202.0,2.0,48.0,2
5783,other,1200.0,2.0,62.5,2
5784,other,1100.0,2.0,48.0,2
5785,other,600.0,1.0,60.0,1
5786,other,1468.0,2.0,140.0,2
5787,other,4300.0,5.0,550.0,4
5788,other,1750.0,3.0,85.0,3
5789,other,1105.0,2.0,58.0,2
5790,other,1602.0,2.0,75.0,3
5791,other,1780.0,3.0,84.83,3
5792,other,1976.0,3.0,184.0,3
5793,other,5500.0,4.0,600.0,4
5794,other,1180.0,2.0,69.0,2
5795,other,686.0,1.0,17.0,1
5796,other,1001.0,2.0,33.03,2
5797,other,2400.0,2.0,80.0,3
5798,other,1282.0,2.0,87.0,2
5799,other,1611.0,2.0,64.44,3
5800,other,1500.0,2.0,95.0,3
5801,other,1300.0,1.0,115.0,2
5802,other,530.0,1.0,20.0,1
5803,other,1350.0,2.0,80.0,2
5804,other,1225.0,2.0,53.0,2
5805,other,1141.0,2.0,62.0,2
5806,other,4100.0,7.0,140.0,7
5807,other,1175.0,2.0,48.27,2
5808,other,950.0,1.0,40.0,1
5809,other,1209.0,2.0,50.0,2
5810,other,4200.0,5.0,225.0,5
5811,other,1800.0,3.0,90.0,3
5812,other,1563.0,3.0,52.0,3
5813,other,1405.0,2.0,70.0,2
5814,other,1600.0,3.0,90.0,3
5815,other,1200.0,2.0,35.0,2
5816,other,1500.0,3.0,115.0,3
5817,other,1824.0,3.0,125.0,3
5818,other,750.0,1.0,56.25,1
5819,other,1060.0,2.0,42.0,2
5820,other,1500.0,3.0,62.0,3
5821,other,1339.0,2.0,55.0,2
5822,other,1600.0,3.0,75.0,3
5823,other,1225.0,2.0,55.11,2
5824,other,1000.0,2.0,50.0,2
5825,other,6000.0,5.0,400.0,4
5826,other,2400.0,3.0,170.0,3
5827,other,1480.0,2.0,65.0,2
5828,other,1500.0,2.0,98.0,3
5829,other,3095.0,3.0,350.0,3
5830,other,1200.0,1.0,28.0,1
5831,other,1500.0,3.0,100.0,3
5832,other,1133.0,2.0,55.0,2
5833,other,2900.0,5.0,90.0,5
5834,other,1560.0,3.0,188.0,3
5835,other,14000.0,3.0,800.0,4
5836,other,1508.0,3.0,70.25,3
5837,other,2150.0,4.0,80.0,4
5838,other,1600.0,3.0,52.0,3
5839,other,1250.0,2.0,62.0,2
5840,other,1050.0,2.0,67.0,2
5841,other,1596.0,3.0,105.0,3
5842,other,1800.0,3.0,80.0,3
5843,other,1395.0,2.0,63.59,2
5844,other,1132.0,2.0,67.0,2
5845,other,1262.0,2.0,63.0,2
5846,other,1515.0,3.0,88.0,3
5847,other,1655.0,3.0,86.06,3
5848,other,5000.0,7.0,299.0,7
5849,other,1380.0,2.0,80.0,2
5850,other,1200.0,2.0,54.0,2
5851,other,4346.0,5.0,500.0,4
5852,other,1178.0,2.0,47.0,2
5853,other,2200.0,3.0,187.0,3
5854,other,3329.0,3.0,330.0,3
5855,other,3600.0,4.0,300.0,4
5856,other,1595.0,3.0,76.0,3
5857,other,1093.0,2.0,65.0,2
5858,other,1367.0,2.0,62.0,2
5859,other,1535.0,3.0,95.0,3
5860,other,1015.0,2.0,45.0,2
5861,other,1100.0,2.0,62.7,2
5862,other,1650.0,2.0,80.0,3
5863,other,2197.0,4.0,280.0,3
5864,other,1100.0,2.0,60.0,2
5865,other,2000.0,3.0,166.0,4
5866,other,1050.0,2.0,45.0,2
5867,other,1756.0,3.0,100.0,3
5868,other,1532.0,3.0,92.0,3
5869,other,1650.0,3.0,110.0,3
5870,other,1200.0,2.0,66.0,2
5871,other,1180.0,2.0,48.0,2
5872,other,1525.0,2.0,122.0,3
5873,other,1560.0,2.0,66.0,3
5874,other,1070.0,2.0,42.0,2
5875,other,2400.0,3.0,200.0,4
5876,other,1300.0,2.0,60.0,2
5877,other,3040.0,1.0,180.0,2
5878,other,1135.0,2.0,68.0,2
5879,other,1210.0,2.0,62.0,2
5880,other,2500.0,3.0,250.0,3
5881,other,1600.0,3.0,80.0,3
5882,other,1100.0,2.0,50.0,2
5883,other,1269.72,2.0,68.0,2
5884,other,1552.0,2.0,51.0,2
5885,other,2100.0,4.0,155.0,4
5886,other,1300.0,2.0,65.0,2
5887,other,1515.0,3.0,93.93,3
5888,other,2400.0,5.0,85.0,4
5889,other,1243.0,2.0,58.0,2
5890,other,1616.0,3.0,75.0,3
5891,other,2000.0,3.0,210.0,3
5892,other,1760.0,3.0,176.0,3
5893,other,595.0,1.0,42.0,1
5894,other,1410.0,2.0,67.0,2
5895,other,1090.0,2.0,31.48,2
5896,other,1254.0,2.0,53.0,2
5897,other,1170.0,2.0,86.0,2
5898,other,2200.0,4.0,235.0,4
5899,other,1000.0,2.0,50.0,2
5900,other,2400.0,3.0,142.0,4
5901,other,1280.0,2.0,40.0,2
5902,other,2000.0,3.0,85.0,3
5903,other,3817.0,2.0,124.0,3
5904,other,1650.0,3.0,175.0,3
5905,other,1670.0,3.0,91.86,3
5906,other,1242.0,2.0,39.7,2
5907,other,1690.0,2.0,55.0,3
5908,other,1650.0,4.0,160.0,3
5909,other,1225.0,2.0,150.0,2
5910,other,1260.0,2.0,58.0,2
5911,other,3675.0,4.0,367.0,4
5912,other,1200.0,2.0,150.0,2
5913,other,1250.0,2.0,65.0,2
5914,other,1225.0,2.0,48.0,2
5915,other,1350.0,2.0,80.0,2
5916,other,2000.0,3.0,100.0,3
5917,other,1614.0,3.0,110.0,3
5918,other,1188.0,2.0,73.0,2
5919,other,2400.0,2.0,95.0,2
5920,other,1045.0,2.0,42.0,2
5921,other,1115.0,2.0,56.87,2
5922,other,2479.13,3.0,215.0,3
5923,other,1100.0,2.0,106.0,2
5924,other,1690.0,3.0,75.0,3
5925,other,1068.0,2.0,40.05,2
5926,other,1925.0,3.0,120.0,3
5927,other,650.0,1.0,26.0,1
5928,other,2000.0,3.0,207.0,3
5929,other,1050.0,2.0,110.0,2
5930,other,1550.0,2.0,70.0,3
5931,other,1936.0,2.0,54.21,3
5932,other,1685.0,2.0,110.0,3
5933,other,1550.0,3.0,110.0,3
5934,other,500.0,1.0,20.0,1
5935,other,1146.0,2.0,38.5,2
5936,other,3155.0,4.0,370.0,3
5937,other,1765.0,3.0,105.0,3
5938,other,1265.0,2.0,70.0,2
5939,other,1012.0,2.0,59.0,2
5940,other,2045.0,4.0,154.0,3
5941,other,4400.0,9.0,120.0,7
5942,other,581.91,2.0,25.0,1
5943,other,1415.0,2.0,110.0,2
5944,other,1210.0,2.0,60.0,2
5945,other,1100.0,2.0,55.0,2
5946,other,4750.0,5.0,600.0,4
5947,other,1840.0,3.0,155.0,3
5948,other,1620.0,2.0,110.0,3
5949,other,1533.0,3.0,115.0,3
5950,other,1560.0,3.0,85.0,3
5951,other,750.0,1.0,25.0,1
5952,other,1095.0,2.0,40.0,2
5953,other,1200.0,2.0,49.5,2
5954,other,2800.0,4.0,200.0,5
5955,other,1500.0,3.0,88.0,3
5956,other,1010.0,2.0,46.0,2
5957,other,1140.0,2.0,76.0,2
5958,other,1198.0,2.0,84.0,2
5959,other,1370.0,2.0,75.0,2
5960,other,1316.0,2.0,55.5,2
5961,other,1050.0,2.0,43.0,2
5962,other,1000.0,1.0,55.0,2
5963,other,1200.0,2.0,125.0,2
5964,other,1200.0,2.0,50.0,2
5965,other,1313.0,2.0,58.27,2
5966,other,1050.0,1.0,70.0,1
5967,other,1256.0,2.0,60.0,2
5968,other,1020.0,2.0,37.0,2
5969,other,1210.0,2.0,40.0,2
5970,other,1520.0,2.0,62.0,2
5971,other,2300.0,3.0,80.0,3
5972,other,1200.0,2.0,70.0,2
5973,other,1700.0,3.0,80.0,3
5974,other,1100.0,2.0,60.0,2
5975,other,6040.0,4.0,170.0,5
5976,other,1300.0,2.0,79.0,2
5977,other,1311.0,2.0,48.0,2
5978,other,3500.0,4.0,350.0,4
5979,other,1942.0,3.0,102.0,3
5980,other,1000.0,2.0,53.0,2
5981,other,1022.0,2.0,52.0,2
5982,other,2400.0,3.0,260.0,3
5983,other,1533.0,3.0,85.0,3
5984,other,1135.0,2.0,55.0,2
5985,other,1452.55,2.0,110.0,2
5986,other,2357.0,3.0,151.0,3
5987,other,1170.0,2.0,105.0,2
5988,other,1200.0,3.0,44.0,2
5989,other,3095.0,3.0,375.0,3
5990,other,1350.0,2.0,67.5,2
5991,other,1240.0,2.0,43.79,2
5992,other,3600.0,4.0,365.0,4
5993,other,1175.0,2.0,48.27,2
5994,other,4000.0,4.0,170.0,4
5995,other,1945.0,3.0,120.0,3
5996,other,1650.0,3.0,165.0,3
5997,other,1550.0,2.0,150.0,3
5998,other,1030.0,2.0,61.0,2
5999,other,600.0,1.0,32.0,1
6000,other,1165.0,2.0,135.0,2
6001,other,1107.0,2.0,33.0,2
6002,other,1520.0,3.0,80.0,3
6003,other,3000.0,4.0,240.0,4
6004,other,1050.0,2.0,38.0,2
6005,other,1315.0,2.0,90.0,2
6006,other,1210.0,2.0,72.0,2
6007,other,11338.0,9.0,1000.0,6
6008,other,30000.0,4.0,2100.0,4
6009,other,1170.0,2.0,68.0,2
6010,other,1600.0,2.0,110.0,2
6011,other,1187.0,2.0,45.0,2
6012,other,1980.0,3.0,224.0,3
6013,other,1100.0,2.0,38.45,2
6014,other,1700.0,3.0,97.0,3
6015,other,1900.0,3.0,160.0,3
6016,other,1100.0,2.0,75.0,2
6017,other,1929.0,3.0,115.0,3
6018,other,3161.0,4.0,214.0,4
6019,other,1020.0,2.0,40.0,2
6020,other,3515.0,3.0,420.0,3
6021,other,1051.0,2.0,33.0,2
6022,other,1100.0,2.0,70.0,2
6023,other,4200.0,4.0,255.0,4
6024,other,1200.0,2.0,55.0,2
6025,other,700.0,1.0,41.0,1
6026,other,1400.0,2.0,67.0,2
6027,other,1200.0,2.0,53.0,2
6028,other,1535.0,3.0,55.0,3
6029,other,3000.0,3.0,250.0,3
6030,other,1100.0,2.0,61.0,2
6031,other,1260.0,1.0,41.0,1
6032,other,1500.0,1.0,37.5,1
6033,other,600.0,1.0,17.0,1
6034,other,1165.0,2.0,75.0,2
6035,other,1121.0,2.0,43.72,2
6036,other,1463.0,1.0,142.0,2
6037,other,2401.0,3.0,185.0,3
6038,other,1875.0,2.0,235.0,3
6039,other,1225.0,2.0,47.0,2
6040,other,890.0,1.0,75.0,1
6041,other,1110.0,2.0,51.0,2
6042,other,1300.0,2.0,54.0,2
6043,other,2400.0,3.0,290.0,3
6044,other,1690.0,3.0,100.0,3
6045,other,1350.0,2.0,90.0,2
6046,other,1685.0,3.0,95.0,3
6047,other,800.0,1.0,52.0,1
6048,other,4000.0,5.0,280.0,4
6049,other,1100.0,2.0,53.0,2
6050,other,1147.0,2.0,54.0,2
6051,other,2100.0,3.0,75.0,3
6052,other,1500.0,2.0,85.0,3
6053,other,1065.0,2.0,50.0,2
6054,other,1205.0,2.0,42.18,2
6055,other,1260.0,2.0,75.0,2
6056,other,1199.0,2.0,50.0,2
6057,other,12000.0,12.0,525.0,10
6058,other,1070.0,2.0,33.0,2
6059,other,2820.0,3.0,285.0,3
6060,other,1950.0,3.0,130.0,3
6061,other,1326.0,2.0,62.17,2
6062,other,4051.0,4.0,345.0,4
6063,other,2100.0,3.0,170.0,3
6064,other,1991.0,3.0,160.0,3
6065,other,1234.0,2.0,61.0,2
6066,other,2220.0,4.0,65.0,3
6067,other,3000.0,4.0,342.0,4
6068,other,1069.0,2.0,55.0,2
6069,other,1375.0,2.0,105.0,2
6070,other,1693.0,3.0,108.0,3
6071,other,1160.0,2.0,41.75,2
6072,other,1175.0,2.0,48.0,2
6073,other,1200.0,2.0,50.0,2
6074,other,1364.0,2.0,70.0,2
6075,other,1146.0,2.0,39.5,2
6076,other,1110.0,2.0,41.0,2
6077,other,1156.0,2.0,49.5,2
6078,other,1058.0,2.0,60.0,2
6079,other,900.0,1.0,30.0,1
6080,other,1672.0,3.0,150.0,3
6081,other,1500.0,2.0,65.0,3
6082,other,1400.0,2.0,65.0,2
6083,other,1468.0,3.0,130.0,2
6084,other,1166.0,2.0,53.0,2
6085,other,1500.0,3.0,65.0,3
6086,other,2280.0,3.0,285.0,3
6087,other,2000.0,3.0,200.0,3
6088,other,2400.0,2.0,150.0,3
6089,other,1070.0,2.0,35.0,2
6090,other,1125.0,2.0,75.0,2
6091,other,1596.0,3.0,95.0,3
6092,other,1639.0,3.0,123.0,3
6093,other,1740.0,3.0,199.0,3
6094,other,6200.0,5.0,720.0,5
6095,other,1200.0,2.0,79.0,2
6096,other,2500.0,3.0,270.0,3
6097,other,1570.0,3.0,115.0,3
6098,other,1680.0,3.0,85.0,3
6099,other,1464.0,2.0,56.0,2
6100,other,1750.0,3.0,180.0,3
6101,other,1500.0,1.0,160.0,2
6102,other,1200.0,2.0,50.0,2
6103,other,705.0,1.0,36.5,1
6104,other,1800.0,3.0,70.0,3
6105,other,1230.0,2.0,57.0,2
6106,other,1260.0,1.0,41.0,1
6107,other,1200.0,2.0,125.0,2
6108,other,3595.0,6.0,360.0,4
6109,other,1100.0,2.0,39.5,2
6110,other,3100.0,5.0,385.0,4
6111,other,1219.0,2.0,40.0,2
6112,other,3259.0,3.0,270.0,3
6113,other,3200.0,3.0,190.0,4
6114,other,596.0,1.0,42.0,1
6115,other,10000.0,16.0,550.0,16
6116,other,1910.0,3.0,190.0,3
6117,other,1800.0,3.0,65.0,3
6118,other,1750.0,3.0,149.0,3
6119,other,1300.0,2.0,129.0,2
6120,other,4428.0,4.0,255.0,4
6121,other,1301.0,2.0,55.0,2
6122,other,650.0,1.0,30.0,1
6123,other,1500.0,2.0,89.99,3
6124,other,910.0,1.0,42.0,1
6125,other,2000.0,3.0,85.0,3
6126,other,532.0,1.0,22.49,1
6127,other,1550.0,2.0,160.0,2
6128,other,2145.0,4.0,125.0,4
6129,other,1080.0,2.0,55.0,2
6130,other,1000.0,2.0,80.0,2
6131,other,1240.0,2.0,52.6,2
6132,other,1500.0,2.0,97.0,3
6133,other,1865.0,4.0,140.0,3
6134,other,1200.0,2.0,49.0,2
6135,other,3500.0,4.0,245.0,4
6136,other,1203.0,2.0,59.86,2
6137,other,1600.0,3.0,76.0,3
6138,other,1134.0,2.0,40.0,2
6139,other,1100.0,2.0,56.1,2
6140,other,1801.0,3.0,139.0,3
6141,other,2990.0,4.0,324.0,4
6142,other,2400.0,2.0,160.0,2
6143,other,1150.0,2.0,75.0,2
6144,other,4500.0,9.0,166.0,9
6145,other,1853.0,3.0,82.0,3
6146,other,1256.0,2.0,62.8,2
6147,other,1550.0,2.0,90.0,3
6148,other,1080.0,2.0,39.0,2
6149,other,1531.0,3.0,72.0,3
6150,other,1839.0,3.0,165.0,3
6151,other,1200.0,2.0,55.0,2
6152,other,1500.0,3.0,149.0,3
6153,other,1650.0,2.0,52.0,3
6154,other,1100.0,2.0,38.0,2
6155,other,750.0,2.0,50.0,1
6156,other,1605.0,2.0,85.0,3
6157,other,1205.0,2.0,60.0,2
6158,other,1200.0,3.0,46.14,2
6159,other,1125.0,2.0,44.0,2
6160,other,1200.0,2.0,70.0,2
6161,other,1904.0,3.0,155.0,3
6162,other,2770.0,4.0,315.0,3
6163,other,813.0,1.0,39.0,1
6164,other,3884.0,4.0,240.0,4
6165,other,4750.0,2.0,120.0,4
6166,other,1630.0,2.0,97.78,3
6167,other,1090.0,2.0,36.0,2
6168,other,2425.0,4.0,173.0,4
6169,other,1150.0,2.0,56.0,2
6170,other,1141.0,2.0,49.0,2
6171,other,1280.0,2.0,75.0,2
6172,other,735.0,1.0,75.0,1
6173,other,500.0,1.0,24.0,1
6174,other,1100.0,2.0,50.0,2
6175,other,1200.0,2.0,100.0,2
6176,other,3200.0,5.0,150.0,4
6177,other,1196.0,2.0,56.81,2
6178,other,1850.0,3.0,98.0,3
6179,other,2360.0,4.0,150.0,4
6180,other,1030.0,2.0,77.25,2
6181,other,1512.0,1.0,65.01,2
6182,other,2000.0,3.0,160.0,3
6183,other,1575.0,3.0,93.0,3
6184,other,1380.0,2.0,75.0,2
6185,other,1000.0,2.0,45.0,2
6186,other,3000.0,5.0,100.0,4
6187,other,1080.0,2.0,45.0,2
6188,other,3100.0,3.0,250.0,3
6189,other,1190.0,2.0,100.0,2
6190,other,1827.0,3.0,100.0,3
6191,other,1500.0,3.0,95.0,3
6192,other,1180.0,2.0,63.0,2
6193,other,1540.0,3.0,68.0,3
6194,other,1206.0,2.0,38.5,2
6195,other,1645.0,3.0,95.0,3
6196,other,1161.0,2.0,36.69,2
6197,other,1097.0,2.0,65.0,2
6198,other,1200.0,2.0,125.0,2
6199,other,1355.0,2.0,75.0,2
6200,other,2000.0,3.0,85.0,3
6201,other,7500.0,4.0,900.0,4
6202,other,1280.0,2.0,49.75,2
6203,other,4200.0,1.0,160.0,2
6204,other,4104.0,4.0,360.0,4
6205,other,1215.0,2.0,49.85,2
6206,other,1076.0,2.0,52.0,2
6207,other,2080.0,2.0,150.0,2
6208,other,1505.0,2.0,90.0,2
6209,other,1810.0,4.0,148.0,3
6210,other,1250.0,2.0,39.0,2
6211,other,1530.0,2.0,97.0,3
6212,other,1500.0,3.0,70.0,3
6213,other,2000.0,5.0,80.0,4
6214,other,2000.0,3.0,85.0,3
6215,other,1500.0,2.0,130.0,3
6216,other,1600.0,3.0,72.0,3
6217,other,2500.0,3.0,75.0,3
6218,other,1400.0,2.0,80.0,2
6219,other,1533.0,3.0,150.0,3
6220,other,1100.0,2.0,38.0,2
6221,other,3730.0,6.0,450.0,4
6222,other,1355.0,2.0,95.0,2
6223,other,833.0,1.0,49.0,1
6224,other,1037.0,2.0,36.28,2
6225,other,3000.0,5.0,270.0,4
6226,other,1220.0,2.0,68.0,2
6227,other,3811.0,3.0,475.0,4
6228,other,1545.0,3.0,85.0,3
6229,other,1350.0,2.0,110.0,2
6230,other,1350.0,2.0,41.0,2
6231,other,1150.0,2.0,49.0,2
6232,other,1096.0,2.0,48.0,2
6233,other,1094.0,2.0,44.0,2
6234,other,1100.0,2.0,49.0,2
6235,other,1086.0,2.0,47.5,2
6236,other,1655.0,3.0,155.0,3
6237,other,1150.0,2.0,74.0,2
6238,other,1200.0,2.0,75.0,2
6239,other,1550.0,2.0,60.0,3
6240,other,1650.0,3.0,75.0,3
6241,other,1113.0,2.0,46.0,2
6242,other,1800.0,2.0,72.0,3
6243,other,4500.0,9.0,500.0,9
6244,other,2500.0,5.0,120.0,5
6245,other,1550.0,3.0,160.0,3
6246,other,1140.0,2.0,52.0,2
6247,other,1050.0,2.0,40.0,2
6248,other,1758.0,3.0,95.0,3
6249,other,3179.0,5.0,351.0,4
6250,other,1200.0,3.0,85.0,2
6251,other,1200.0,2.0,34.0,2
6252,other,1800.0,3.0,140.0,3
6253,other,1000.0,2.0,48.0,2
6254,other,1095.0,2.0,38.52,2
6255,other,3900.0,4.0,333.0,4
6256,other,2400.0,4.0,200.0,3
6257,other,1645.0,3.0,87.5,3
6258,other,1252.0,2.0,55.0,2
6259,other,2600.0,3.0,140.0,3
6260,other,2107.0,4.0,95.0,4
6261,other,2431.0,3.0,100.0,3
6262,other,1155.0,2.0,56.0,2
6263,other,1450.0,2.0,62.63,2
6264,other,1900.0,3.0,205.0,3
6265,other,1365.0,3.0,60.0,2
6266,other,1550.0,3.0,75.0,3
6267,other,2100.0,3.0,240.0,3
6268,other,5000.0,4.0,290.0,4
6269,other,2000.0,3.0,85.0,3
6270,other,1100.0,2.0,45.0,2
6271,other,1100.0,2.0,44.0,2
6272,other,1590.0,3.0,120.0,3
6273,other,3754.0,6.0,430.0,4
6274,other,1100.0,2.0,48.0,2
6275,other,1367.0,2.0,62.0,2
6276,other,1340.0,2.0,77.0,2
6277,other,1135.0,2.0,32.91,2
6278,other,1745.0,3.0,77.0,3
6279,other,1665.0,3.0,105.0,3
6280,other,1220.0,2.0,48.79,2
6281,other,2300.0,4.0,200.0,4
6282,other,1210.0,2.0,76.0,2
6283,other,1100.0,2.0,46.0,2
6284,other,1141.0,2.0,40.0,2
6285,other,1140.0,2.0,45.0,2
6286,other,1065.0,2.0,58.0,2
6287,other,1290.0,2.0,40.63,2
6288,other,1636.0,3.0,97.0,3
6289,other,3600.0,4.0,450.0,4
6290,other,1120.0,2.0,40.0,2
6291,other,1500.0,2.0,65.0,3
6292,other,3000.0,8.0,90.0,6
6293,other,1100.0,2.0,47.0,2
6294,other,1000.0,1.0,75.0,2
6295,other,1176.0,2.0,44.0,2
6296,other,1170.0,2.0,86.0,2
6297,other,4830.0,5.0,390.0,4
6298,other,1103.0,2.0,55.0,2
6299,other,1600.0,3.0,64.0,3
6300,other,1100.0,2.0,55.0,2
6301,other,2065.0,3.0,130.0,3
6302,other,1150.0,2.0,125.0,2
6303,other,1250.0,2.0,59.0,2
6304,other,1115.0,2.0,46.0,2
6305,other,2550.0,4.0,290.0,3
6306,other,3080.0,2.0,285.0,4
6307,other,1130.0,2.0,52.0,2
6308,other,3400.0,6.0,420.0,4
6309,other,1100.0,2.0,85.0,2
6310,other,4400.0,4.0,350.0,5
6311,other,1550.0,2.0,79.0,3
6312,other,1540.0,2.0,70.0,3
6313,other,1036.0,2.0,110.0,2
6314,other,1070.0,2.0,38.9,2
6315,other,1041.0,2.0,36.44,2
6316,other,1508.0,3.0,75.0,3
6317,other,1110.0,2.0,58.0,2
6318,other,1950.0,3.0,90.0,3
6319,other,1080.0,2.0,62.0,2
6320,other,1180.0,2.0,40.0,2
6321,other,1127.0,2.0,55.0,2
6322,other,2631.0,3.0,200.0,4
6323,other,1500.0,2.0,88.0,2
6324,other,1518.0,3.0,76.0,3
6325,other,1143.0,2.0,62.0,2
6326,other,1070.0,2.0,33.15,2
6327,other,1117.0,2.0,110.0,2
6328,other,600.0,1.0,43.0,1
6329,other,7500.0,4.0,425.0,4
6330,other,1100.0,2.0,52.0,2
6331,other,2675.0,4.0,290.0,4
6332,other,1016.0,2.0,45.9,2
6333,other,1800.0,3.0,88.0,3
6334,other,1062.0,2.0,47.0,2
6335,other,1793.0,3.0,98.0,3
6336,other,1020.0,2.0,62.0,2
6337,other,3563.0,6.0,310.0,4
6338,other,1165.0,2.0,47.0,2
6339,other,1100.0,2.0,43.5,2
6340,other,3300.0,5.0,318.0,4
6341,other,2250.0,3.0,113.0,3
6342,other,1700.0,2.0,68.5,3
6343,other,1643.0,3.0,75.0,3
6344,other,1740.0,3.0,55.0,3
6345,other,1030.0,2.0,80.0,2
6346,other,1852.0,2.0,95.0,3
6347,other,1150.0,2.0,69.0,2
6348,other,2600.0,3.0,95.0,4
6349,other,1500.0,2.0,90.0,3
6350,other,1250.0,2.0,60.0,2
6351,other,1148.0,2.0,59.0,2
6352,other,1100.0,2.0,78.0,2
6353,other,1180.0,2.0,74.0,2
6354,other,4510.0,4.0,200.0,3
6355,other,1540.0,3.0,85.0,3
6356,other,1800.0,3.0,230.0,3
6357,other,1200.0,2.0,37.0,2
6358,other,2000.0,3.0,120.0,3
6359,other,2000.0,3.0,145.0,3
6360,other,500.0,1.0,15.0,1
6361,other,1165.0,2.0,33.64,2
6362,other,2230.0,4.0,130.0,4
6363,other,2200.0,5.0,100.0,4
6364,other,1519.0,3.0,67.23,3
6365,other,3160.0,4.0,206.0,4
6366,other,1200.0,1.0,65.0,2
6367,other,1233.0,2.0,100.0,2
6368,other,1840.0,3.0,85.0,3
6369,other,1100.0,2.0,57.0,2
6370,other,1040.0,2.0,46.79,2
6371,other,1200.0,2.0,53.0,2
6372,other,2050.0,3.0,100.0,4
6373,other,1125.0,2.0,36.0,2
6374,other,1936.0,3.0,110.0,3
6375,other,1652.5,3.0,90.0,3
6376,other,2159.0,3.0,110.0,3
6377,other,1500.0,3.0,138.0,3
6378,other,1750.0,3.0,170.0,3
6379,other,1680.0,3.0,135.0,3
6380,other,1240.0,2.0,100.0,2
6381,other,1810.0,3.0,118.0,3
6382,other,2005.0,3.0,240.0,3
6383,other,1265.0,2.0,58.0,2
6384,other,1035.0,2.0,44.0,2
6385,other,1000.0,2.0,97.0,2
6386,other,1200.0,2.0,45.0,1
6387,other,1116.0,2.0,37.6,2
6388,other,1090.0,2.0,45.0,2
6389,other,1000.0,2.0,36.0,2
6390,other,840.0,1.0,75.0,1
6391,other,1760.0,2.0,116.0,3
6392,other,3317.5,5.0,268.5,4
6393,other,1670.0,3.0,160.0,3
6394,other,1410.0,2.0,75.0,2
6395,other,2100.0,4.0,150.0,4
6396,other,1200.0,2.0,52.5,2
6397,other,1539.0,3.0,60.0,3
6398,other,550.0,1.0,23.0,1
6399,other,4000.0,3.0,130.0,5
6400,other,1060.0,2.0,53.0,2
6401,other,1570.0,3.0,78.0,3
6402,other,1537.0,3.0,110.0,3
6403,other,1750.0,3.0,150.0,3
6404,other,1020.0,2.0,48.0,2
6405,other,1191.0,2.0,90.0,2
6406,other,2100.0,4.0,90.0,4
6407,other,2849.0,5.0,250.0,4
6408,other,1000.0,2.0,42.0,2
6409,other,1225.0,2.0,47.0,2
6410,other,1685.0,3.0,60.0,3
6411,other,1050.0,2.0,50.0,2
6412,other,1060.0,2.0,49.27,2
6413,other,1261.0,2.0,61.0,2
6414,other,1100.0,2.0,46.0,2
6415,other,3400.0,4.0,190.0,4
6416,other,1180.0,2.0,56.0,2
6417,other,1205.0,2.0,70.0,2
6418,other,1250.0,2.0,58.0,2
6419,other,2200.0,4.0,160.0,3
6420,other,1230.0,2.0,55.0,2
6421,other,1540.0,3.0,76.0,3
6422,other,1900.0,3.0,155.0,3
6423,other,1200.0,1.0,95.0,2
6424,other,1060.0,2.0,37.0,2
6425,other,1100.0,2.0,61.0,2
6426,other,1100.0,2.0,110.0,2
6427,other,1942.0,3.0,155.0,3
6428,other,1400.0,2.0,60.0,2
6429,other,1330.0,2.0,64.0,2
6430,other,1515.0,3.0,90.0,3
6431,other,1206.0,2.0,53.0,2
6432,other,1250.0,2.0,58.0,2
6433,other,1464.0,2.0,56.0,2
6434,other,1200.0,1.0,69.0,1
6435,other,1717.0,3.0,99.0,3
6436,other,2099.0,3.0,95.0,3
6437,other,1200.0,1.0,48.0,1
6438,other,2108.0,3.0,85.0,3
